"","Source.level","Target.level","Source","Target","Label","Parent.Label","Value","Value.type","Value.info","Country","Colour","DSource","Assumption"
"44121","Sourcing","Availability","Domestic extraction","Net-available biomass","Agriculture biomass","Agriculture biomass",182873.781933333,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49171","Processing","Services","Food industry","Animal-based food","Carbohydrates","Agriculture biomass",6646.94732819729,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49181","Processing","Services","Food industry","Animal-based food","Fats","Agriculture biomass",23517.2986621748,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49191","Processing","Services","Food industry","Animal-based food","Proteins","Agriculture biomass",16774.7177551814,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49201","Processing","Services","Food industry","Animal-based food","Others","Agriculture biomass",4693.89637455535,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49251","Processing","Services","Food industry","Plant-based food","Carbohydrates","Agriculture biomass",127567.675995706,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49261","Processing","Services","Food industry","Plant-based food","Fats","Agriculture biomass",21065.8820327666,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49271","Processing","Services","Food industry","Plant-based food","Proteins","Agriculture biomass",13402.5599070168,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49281","Processing","Services","Food industry","Plant-based food","Others","Agriculture biomass",16203.6117935489,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49321","Processing","Outflows","Food industry","Dispersed","Cereals (Losses)","Agriculture biomass",111252.531761333,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49361","Processing","Outflows","Food industry","Dispersed","Root crops (Losses)","Agriculture biomass",6582.099848,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49401","Processing","Outflows","Food industry","Dispersed","Oil crops (Losses)","Agriculture biomass",22660.7664021333,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49441","Processing","Outflows","Food industry","Dispersed","Fruits (Losses)","Agriculture biomass",578.4280596,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49481","Processing","Outflows","Food industry","Dispersed","Olive trees (Losses)","Agriculture biomass",2380.4335744,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49521","Processing","Outflows","Food industry","Dispersed","Other industrial crops (Losses)","Agriculture biomass",23.7756965333333,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49561","Processing","Outflows","Food industry","Dispersed","Fodder crops (Losses)","Agriculture biomass",0,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49601","Processing","Outflows","Food industry","Dispersed","Vegetables (Losses)","Agriculture biomass",0,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49641","Processing","Outflows","Food industry","Dispersed","Pulses & protein crops (Losses)","Agriculture biomass",0,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49681","Processing","Outflows","Food industry","Dispersed","Fibre Crops (Losses)","Agriculture biomass",0,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"55641","Processing","Outflows","Food industry","Dispersed","Agriculture biomass (Losses)","Agriculture biomass",283602.969146016,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"253611","Processing","Services","Refinery & Material processing","Consumables","Agriculture biomass","Agriculture biomass",1852.08004666667,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"259211","Processing","Services","Refinery & Material processing","Long-life products","By- & co-products (incl. wood pellets)","Forestry biomass",28117.9347239813,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"259411","Processing","Services","Refinery & Material processing","Long-life products","Primary woody biomass","Forestry biomass",93275.4204191362,"Volume_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25222","Sourcing","Availability","Imports","Net-available biomass","Plant products","Agriculture biomass",732.447225367888,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25242","Sourcing","Availability","Imports","Net-available biomass","Processed products (biomass eq.)","Agriculture biomass",465.382920015707,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25262","Sourcing","Availability","Imports","Net-available biomass","Animal products (feed eq.)","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25282","Sourcing","Availability","Imports","Net-available biomass","Plant-based food","Agriculture biomass",1612.68554073458,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25302","Availability","Outflows","Net-available biomass","Exports","Plant products","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25363","Availability","Processing","Net-available biomass","Refinery & Material processing","Agriculture biomass","Agriculture biomass",61.7360015555556,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25382","Services","Outflows","Long-life products","Exports","Processed products (biomass eq.)","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25402","Availability","Processing","Net-available biomass","Food industry","Fishmeal & oil for feed","Agriculture biomass",5.55555555555556e-09,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25422","Availability","Processing","Net-available biomass","Food industry","Agriculture biomass","Agriculture biomass",32488.9009244843,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25462","Availability","Processing","Net-available biomass","Food industry","Agriculture biomass","Agriculture biomass",5940.57375978876,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25482","Processing","Outflows","Food industry","Exports","Animal products (feed eq.)","Agriculture biomass",1241.71838453357,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25502","Processing","Outflows","Food industry","Exports","Plant-based food","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25522","Sourcing","Availability","Imports","Net-available biomass","Fish & seafood","Fisheries biomass",76.728602875,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25542","Sourcing","Availability","Imports","Net-available biomass","Fishmeal & oil","Fisheries biomass",8.74711035,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25562","Sourcing","Availability","Domestic extraction","Net-available biomass","Capture fisheries","Fisheries biomass",64.409720125,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25582","Sourcing","Availability","Domestic extraction","Net-available biomass","Aquaculture","Fisheries biomass",15.714427875,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25602","Availability","Processing","Net-available biomass","Food industry","Fishmeal & oil","Fisheries biomass",46.51448530465,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25622","Availability","Processing","Net-available biomass","Food industry","Aquatic-based food","Fisheries biomass",145.789525,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25642","Availability","Processing","Net-available biomass","Food industry","Fishmeal & oil","Fisheries biomass",37.006038774782,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25662","Availability","Outflows","Net-available biomass","Exports","Fish & seafood","Fisheries biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25682","Processing","Outflows","Food industry","Exports","Fishmeal & oil","Fisheries biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25702","Availability","Processing","Net-available biomass","Food industry","Fishmeal & oil","Fisheries biomass",9.508446529868,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25722","Sourcing","Availability","Domestic extraction","Net-available biomass","Post-consumer wood","Forestry biomass",336.1751718761,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25742","Sourcing","Availability","Domestic extraction","Net-available biomass","By- & co-products (incl. wood pellets)","Forestry biomass",-583.18661712658,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25762","Sourcing","Availability","Domestic extraction","Net-available biomass","Primary woody biomass","Forestry biomass",12025.6618122599,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25782","Sourcing","Availability","Imports","Net-available biomass","By- & co-products (incl. wood pellets)","Forestry biomass",503.67437823,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25802","Sourcing","Availability","Imports","Net-available biomass","Primary woody biomass","Forestry biomass",410.074919318182,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25822","Availability","Outflows","Net-available biomass","Exports","Primary woody biomass","Forestry biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25842","Availability","Outflows","Net-available biomass","Exports","By- & co-products (incl. wood pellets)","Forestry biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25862","Services","Outflows","Consumables","Exports","Wood pulp","Forestry biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25882","Services","Outflows","Long-life products","Exports","Solid wood products","Forestry biomass",471.947138055,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25902","Sourcing","Availability","Imports","Net-available biomass","Wood pulp","Forestry biomass",281.60409061165,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25923","Availability","Processing","Net-available biomass","Refinery & Material processing","By- & co-products (incl. wood pellets)","Forestry biomass",843.53804171944,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25943","Availability","Processing","Net-available biomass","Refinery & Material processing","Primary woody biomass","Forestry biomass",2798.26261257409,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25962","Sourcing","Availability","Imports","Net-available biomass","Solid wood products","Forestry biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"25982","Availability","Services","Net-available biomass","Long-life products","By- & co-products (incl. wood pellets)","Forestry biomass",723.1689668988,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26042","Availability","Services","Net-available biomass","Long-life products","Primary woody biomass","Forestry biomass",5946.21690660027,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26082","Availability","Services","Net-available biomass","Long-life products","Post-consumer wood","Forestry biomass",336.1751718761,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26682","Sourcing","Availability","Domestic extraction","Net-available biomass","Unknown origin (Losses)","Fisheries biomass",26.70414907965,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26722","Sourcing","Availability","Domestic extraction","Net-available biomass","Cereals","Agriculture biomass",14867.0240854444,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26762","Sourcing","Availability","Domestic extraction","Net-available biomass","Root crops","Agriculture biomass",2656.24553538889,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26802","Sourcing","Availability","Domestic extraction","Net-available biomass","Oil crops","Agriculture biomass",3539.02819211111,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26842","Sourcing","Availability","Domestic extraction","Net-available biomass","Fruits","Agriculture biomass",598.860290111111,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26882","Sourcing","Availability","Domestic extraction","Net-available biomass","Olive trees","Agriculture biomass",513.811335111111,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26922","Sourcing","Availability","Domestic extraction","Net-available biomass","Other industrial crops","Agriculture biomass",26.106828,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"26962","Sourcing","Availability","Domestic extraction","Net-available biomass","Fodder crops","Agriculture biomass",8657.49737083334,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27002","Sourcing","Availability","Domestic extraction","Net-available biomass","Vegetables","Agriculture biomass",359.929272555556,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27042","Sourcing","Availability","Domestic extraction","Net-available biomass","Pulses & protein crops","Agriculture biomass",292.282720111111,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27082","Sourcing","Availability","Domestic extraction","Net-available biomass","Fibre Crops","Agriculture biomass",61.7360006111111,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27122","Sourcing","Availability","Domestic extraction","Net-available biomass","Cereals","Agriculture biomass",4635.52215672223,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27202","Sourcing","Availability","Domestic extraction","Net-available biomass","Root crops","Agriculture biomass",274.254160333333,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27282","Sourcing","Availability","Domestic extraction","Net-available biomass","Oil crops","Agriculture biomass",944.198600088889,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27362","Sourcing","Availability","Domestic extraction","Net-available biomass","Fruits","Agriculture biomass",24.10116915,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27442","Sourcing","Availability","Domestic extraction","Net-available biomass","Olive trees","Agriculture biomass",99.1847322666667,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27522","Sourcing","Availability","Domestic extraction","Net-available biomass","Other industrial crops","Agriculture biomass",0.990654022222222,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27602","Sourcing","Availability","Domestic extraction","Net-available biomass","Fodder crops","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27682","Sourcing","Availability","Domestic extraction","Net-available biomass","Vegetables","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27762","Sourcing","Availability","Domestic extraction","Net-available biomass","Pulses & protein crops","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"27842","Sourcing","Availability","Domestic extraction","Net-available biomass","Fibre Crops","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"44122","Sourcing","Availability","Domestic extraction","Net-available biomass","Agriculture biomass","Agriculture biomass",6095.79273111111,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49172","Processing","Services","Food industry","Animal-based food","Carbohydrates","Agriculture biomass",221.56491093991,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49182","Processing","Services","Food industry","Animal-based food","Fats","Agriculture biomass",783.909955405827,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49192","Processing","Services","Food industry","Animal-based food","Proteins","Agriculture biomass",559.157258506046,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49202","Processing","Services","Food industry","Animal-based food","Others","Agriculture biomass",156.463212485178,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49252","Processing","Services","Food industry","Plant-based food","Carbohydrates","Agriculture biomass",4252.25586652352,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49262","Processing","Services","Food industry","Plant-based food","Fats","Agriculture biomass",702.196067758885,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49272","Processing","Services","Food industry","Plant-based food","Proteins","Agriculture biomass",446.751996900561,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49282","Processing","Services","Food industry","Plant-based food","Others","Agriculture biomass",540.120393118297,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49322","Processing","Outflows","Food industry","Dispersed","Cereals (Losses)","Agriculture biomass",3708.41772537778,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49362","Processing","Outflows","Food industry","Dispersed","Root crops (Losses)","Agriculture biomass",219.403328266667,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49402","Processing","Outflows","Food industry","Dispersed","Oil crops (Losses)","Agriculture biomass",755.358880071111,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49442","Processing","Outflows","Food industry","Dispersed","Fruits (Losses)","Agriculture biomass",19.28093532,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49482","Processing","Outflows","Food industry","Dispersed","Olive trees (Losses)","Agriculture biomass",79.3477858133334,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49522","Processing","Outflows","Food industry","Dispersed","Other industrial crops (Losses)","Agriculture biomass",0.792523217777778,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49562","Processing","Outflows","Food industry","Dispersed","Fodder crops (Losses)","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49602","Processing","Outflows","Food industry","Dispersed","Vegetables (Losses)","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49642","Processing","Outflows","Food industry","Dispersed","Pulses & protein crops (Losses)","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"49682","Processing","Outflows","Food industry","Dispersed","Fibre Crops (Losses)","Agriculture biomass",0,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"55642","Processing","Outflows","Food industry","Dispersed","Agriculture biomass (Losses)","Agriculture biomass",9453.43230486719,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"253612","Processing","Services","Refinery & Material processing","Consumables","Agriculture biomass","Agriculture biomass",61.7360015555556,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"259212","Processing","Services","Refinery & Material processing","Long-life products","By- & co-products (incl. wood pellets)","Forestry biomass",843.53804171944,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"259412","Processing","Services","Refinery & Material processing","Long-life products","Primary woody biomass","Forestry biomass",2798.26261257409,"Energy_now",2017,"EU28","darkolivegreen1","datam.jrc/biomass_flows",NA
"220","Services","Outflows","Residential & other","Emissions","GHG-emissions","GHG-emissions",1569998.63,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"317","Processing","Outflows","Industry energy","Emissions","GHG-emissions","GHG-emissions",498113.35,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"417","Processing","Outflows","Energy sector","Emissions","GHG-emissions","GHG-emissions",55869.09,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"517","Services","Outflows","Transport","Emissions","GHG-emissions","GHG-emissions",949433.78,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"617","Services","Outflows","Agri-& Silviculture","Emissions","GHG-emissions","GHG-emissions",93313.53,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"717","Services","Outflows","Infrastructure","Emissions","GHG-emissions","GHG-emissions",110655.79,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"817","Services","Outflows","Consumables","Emissions","GHG-emissions","GHG-emissions",194909.51,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"917","Services","Outflows","Long-life products","Emissions","GHG-emissions","GHG-emissions",74309.4,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"1017","Services","Outflows","Animal-based food","Emissions","GHG-emissions","GHG-emissions",258601.15,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"1116","Services","Outflows","Plant-based food","Emissions","GHG-emissions","GHG-emissions",170185.62,"Mass_now",2017,"EU28","darkslategrey","env_air_gge",""
"223","Services","Outflows","Residential & other","Emissions","GHG-emissions","GHG-emissions",872221461.111111,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"318","Processing","Outflows","Industry energy","Emissions","GHG-emissions","GHG-emissions",276729638.888889,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"418","Processing","Outflows","Energy sector","Emissions","GHG-emissions","GHG-emissions",31038383.3333333,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"518","Services","Outflows","Transport","Emissions","GHG-emissions","GHG-emissions",527463211.111111,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"618","Services","Outflows","Agri-& Silviculture","Emissions","GHG-emissions","GHG-emissions",51840850,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"718","Services","Outflows","Infrastructure","Emissions","GHG-emissions","GHG-emissions",61475438.8888889,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"818","Services","Outflows","Consumables","Emissions","GHG-emissions","GHG-emissions",108283061.111111,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"918","Services","Outflows","Long-life products","Emissions","GHG-emissions","GHG-emissions",41283000,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"1018","Services","Outflows","Animal-based food","Emissions","GHG-emissions","GHG-emissions",143667305.555556,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"1117","Services","Outflows","Plant-based food","Emissions","GHG-emissions","GHG-emissions",94547566.6666667,"Volume_now",2017,"EU28","darkslategrey","env_air_gge",""
"224","Services","Outflows","Residential & other","Emissions","GHG-emissions","GHG-emissions",0.00156999863,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"319","Processing","Outflows","Industry energy","Emissions","GHG-emissions","GHG-emissions",0.00049811335,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"419","Processing","Outflows","Energy sector","Emissions","GHG-emissions","GHG-emissions",5.586909e-05,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"519","Services","Outflows","Transport","Emissions","GHG-emissions","GHG-emissions",0.00094943378,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"619","Services","Outflows","Agri-& Silviculture","Emissions","GHG-emissions","GHG-emissions",9.331353e-05,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"719","Services","Outflows","Infrastructure","Emissions","GHG-emissions","GHG-emissions",0.00011065579,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"819","Services","Outflows","Consumables","Emissions","GHG-emissions","GHG-emissions",0.00019490951,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"919","Services","Outflows","Long-life products","Emissions","GHG-emissions","GHG-emissions",7.43094e-05,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"1019","Services","Outflows","Animal-based food","Emissions","GHG-emissions","GHG-emissions",0.00025860115,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
"1118","Services","Outflows","Plant-based food","Emissions","GHG-emissions","GHG-emissions",0.00017018562,"Energy_now",2017,"EU28","darkslategrey","env_air_gge",""
